GEOID,NAME,ADI,Financial_Strength,Economic_Hardship_and_Inequality,Educational_Attainment
01075,"Lamar County, Alabama",114.00110248177761,78.47232650550724,103.6461718482228,93.10854034286614
01077,"Lauderdale County, Alabama",101.46759488361572,92.43542202384883,99.6132743574871,108.87374419504452
01079,"Lawrence County, Alabama",103.79679044706796,87.2669727483707,91.86041178908792,94.84475113962415
01081,"Lee County, Alabama",94.66884033655333,109.51767776487108,102.21579617439407,108.90595416615122
01083,"Limestone County, Alabama",85.68601909196404,108.4947154280694,81.0571825761444,100.57562365414621
01085,"Lowndes County, Alabama",134.97438019620841,74.14574844881395,136.02392642742512,90.13629963139098
01087,"Macon County, Alabama",129.69877328903033,80.15326724505894,137.47005473187627,97.78584321943315
01089,"Madison County, Alabama",82.50741139940094,118.99870448796452,90.96886940321914,114.78818140582112
01091,"Marengo County, Alabama",115.86201554602482,86.96971750911875,114.88147375616117,92.54257536327142
01093,"Marion County, Alabama",113.65087318970745,80.8805231428357,103.3989694525827,88.72150284037475
01095,"Marshall County, Alabama",105.61434582522453,93.24070325378848,98.84980382631518,87.83302375696684
01097,"Mobile County, Alabama",103.8845367502793,97.59442807100038,108.19123732942188,107.38746972639227
01099,"Monroe County, Alabama",126.67531320888605,78.13147108644306,128.7832496952758,97.19886107774188
01101,"Montgomery County, Alabama",109.93394307322777,98.41788647455911,119.80663389906915,103.42130556977651
01103,"Morgan County, Alabama",102.36816132381405,95.92546628642633,97.20265841814583,90.00300997143971
01105,"Perry County, Alabama",137.11607559535486,75.96766252437754,145.92202543527543,96.24236976133574
01107,"Pickens County, Alabama",119.57419370787113,81.55267380363384,114.3047377950576,87.75657508609088
01109,"Pike County, Alabama",109.76062813361207,92.90139679689379,113.67926620091835,105.37930391715031
01111,"Randolph County, Alabama",110.16698135165467,89.07525618195413,104.83288412825252,95.13330916201383
01113,"Russell County, Alabama",117.98567214269421,88.41139659485468,121.81662381172886,95.46730907849964
01115,"St. Clair County, Alabama",89.79685700207001,105.42406455986162,84.55912698991561,99.63377666604177
01117,"Shelby County, Alabama",71.59993347184056,126.30351974012561,76.47106804994908,118.49433759073001
01119,"Sumter County, Alabama",128.07905267719568,77.17669727696432,132.7375109888854,106.42434969436567
01121,"Talladega County, Alabama",115.93325437431628,86.98653924253045,116.08130212675991,95.3058454960833
01123,"Tallapoosa County, Alabama",113.80483888066509,84.79557211988119,109.54604247598047,94.04909484260807
01125,"Tuscaloosa County, Alabama",98.00506923431806,105.93236405857563,105.83631271198506,108.55037683427733
01127,"Walker County, Alabama",110.81900384982721,87.13511532732045,103.75736018484623,91.35487057048256
01129,"Washington County, Alabama",105.48546253882412,91.8550421926007,104.60773680942522,108.75715678842036
01131,"Wilcox County, Alabama",140.38200674648607,76.25139737559654,144.3555243866188,77.21061319236262
01133,"Winston County, Alabama",115.08935949947426,83.38819760006234,103.07413446937773,78.2030231193169
02013,"Aleutians East Borough, Alaska",115.13626877038554,95.06701546026753,121.77775908419055,79.47561984863484
02016,"Aleutians West Census Area, Alaska",78.21347326554212,131.78582711924003,90.25829393544836,84.78881330011134
02020,"Anchorage Municipality, Alaska",73.93913866020748,135.78865454643727,89.30457788051602,110.9044666045958
02050,"Bethel Census Area, Alaska",137.41483205781958,109.07644726766594,165.12120603809984,13.514551353188608
02060,"Bristol Bay Borough, Alaska",73.00383766402976,125.8837331274174,82.65193211573674,111.08788074073485
02063,"Chugach Census Area, Alaska",73.96020987630332,128.0005927627364,86.16565500138078,116.95089793695735
02066,"Copper River Census Area, Alaska",88.9026574845792,110.17561294072989,91.4683030103659,98.21143605662326
02068,"Denali Borough, Alaska",73.61329459033317,114.97253234395708,69.75075706420552,106.37991438817134
02070,"Dillingham Census Area, Alaska",117.55939278493597,112.08751868753755,137.53386637908733,45.29692755373618
02090,"Fairbanks North Star Borough, Alaska",75.56341178815629,125.90800471523144,84.85646502097774,112.23358587586337
02100,"Haines Borough, Alaska",78.1422725163299,110.28418002854963,79.22613668798435,123.8467654461318
02105,"Hoonah-Angoon Census Area, Alaska",108.07610339348244,102.55612604871199,129.39301259008224,118.28246573574889
02110,"Juneau City and Borough, Alaska",70.22935273118287,138.88691523118882,87.20218258391216,117.79786274956963
02122,"Kenai Peninsula Borough, Alaska",84.2474585016559,118.11689988366652,92.51331700693156,112.93691344730485
02130,"Ketchikan Gateway Borough, Alaska",79.48480205532498,127.32482780238793,93.71834094562652,115.55884399943336
02150,"Kodiak Island Borough, Alaska",83.41380901097381,127.50114285688016,93.02710460200593,87.52700714202948
02158,"Kusilvak Census Area, Alaska",172.23125785944907,72.94099928727796,200.06300024485972,3.4496430980804575
02164,"Lake and Peninsula Borough, Alaska",125.52664689401833,91.40900865150329,143.9895317542244,75.1356340655478
02170,"Matanuska-Susitna Borough, Alaska",81.09072098287491,121.2972979269563,88.19950314845171,109.59875283327712
02180,"Nome Census Area, Alaska",129.14871629501872,112.89809877208235,161.99332805637067,42.05430294345325
02185,"North Slope Borough, Alaska",114.97971411175754,100.864154736968,130.30361024033664,57.584950326078015
02188,"Northwest Arctic Borough, Alaska",134.39557135441245,105.95919292623347,162.94474897331992,19.70939014216259
02195,"Petersburg Borough, Alaska",85.73245779641539,106.49179879605899,82.12108645463695,104.35514555455183
02198,"Prince of Wales-Hyder Census Area, Alaska",102.49430429728986,100.6802669194189,110.04435475487543,108.9243511375361
02220,"Sitka City and Borough, Alaska",72.43428375586053,135.75650299088306,90.32450228976118,120.14785251393427
02230,"Skagway Municipality, Alaska",78.8250792804019,129.82591820032638,91.97439448857163,101.20604902600928
02240,"Southeast Fairbanks Census Area, Alaska",92.42182151682238,109.8190455400938,96.77335410021207,105.09343155599674
02275,"Wrangell City and Borough, Alaska",94.66827089411339,105.85782837939496,101.09700727682097,110.7663647344991
02282,"Yakutat City and Borough, Alaska",90.97661094721306,100.97791084754554,93.16554373370795,108.15529446646839
02290,"Yukon-Koyukuk Census Area, Alaska",132.70588324502884,87.35960460200445,148.02624251343053,68.48886741122412
04001,"Apache County, Arizona",137.30066652445257,80.3401511458849,140.8979528067965,63.70870489920356
04003,"Cochise County, Arizona",103.26553511978442,99.13167026924897,106.325891753341,101.68857520999111
04005,"Coconino County, Arizona",92.29025289658627,124.45591037247912,108.75048883422517,97.99778882052752
04007,"Gila County, Arizona",104.52671576903315,98.53898527039482,107.74362343136849,103.74421576075977
04009,"Graham County, Arizona",110.51022083047252,94.19575311148486,108.5293347325795,82.61315464189019
04011,"Greenlee County, Arizona",100.98990373420398,85.25144481357194,91.19383469875379,94.67506203851796
04012,"La Paz County, Arizona",123.40629178115955,84.89840925689711,121.8467686912416,69.8028761060587
04013,"Maricopa County, Arizona",83.09985522687914,129.6754268620197,94.05339532656268,96.07872775839215
04015,"Mohave County, Arizona",105.29885745354707,96.67686776511498,105.96653128111973,100.00657837901755
04017,"Navajo County, Arizona",120.15805303673437,92.2257037665551,124.64955512081156,78.89473000733308
04019,"Pima County, Arizona",95.03148523798556,112.40471775778161,103.67682503056021,101.32547436819436
04021,"Pinal County, Arizona",89.86621186779401,113.67670875378296,91.15071609007185,98.04553467257111
04023,"Santa Cruz County, Arizona",123.12460469332277,86.29320577616035,116.42412943066388,58.82200653923733
04025,"Yavapai County, Arizona",88.74370977705865,114.15675678435156,94.60794503609768,112.2405235089399
04027,"Yuma County, Arizona",119.88449662138507,92.01720210165755,111.04167811307434,43.11441733271629
05001,"Arkansas County, Arkansas",106.82352176728041,88.53200401527275,104.48258177756966,101.26082563536878
05003,"Ashley County, Arkansas",118.46884569609824,79.19408232486059,115.16404217687541,99.88553423319277
05005,"Baxter County, Arkansas",105.51525768352009,87.74686017618201,100.64579750085305,105.82563759843774
05007,"Benton County, Arkansas",81.36078414659028,116.91435260973259,82.14981173336612,100.22806560919088
05009,"Boone County, Arkansas",100.13934677133079,87.20710288880396,93.05470102657898,110.75937539844512
05011,"Bradley County, Arkansas",120.01107940998807,84.32777812449092,122.08252944561549,96.31917983256982
05013,"Calhoun County, Arkansas",101.24681431340409,82.45214424181049,87.31847430869409,108.25784146447091
05015,"Carroll County, Arkansas",107.77230397823129,91.58481638697678,97.78229126621628,76.74072135836056
05017,"Chicot County, Arkansas",128.6460926633742,78.03534543605534,128.67858867685834,86.03330590293197
05019,"Clark County, Arkansas",110.8847752031301,86.15855519729355,110.66361156331092,102.95985765816106
05021,"Clay County, Arkansas",115.53244364974924,79.99356289012538,110.43743765863566,97.9289569630003
05023,"Cleburne County, Arkansas",103.90333397907067,89.85769019712576,98.05991387814865,102.50558608716592
05025,"Cleveland County, Arkansas",103.34573518693426,86.09382644134294,98.8920837948656,115.6156139357855
05027,"Columbia County, Arkansas",114.76639437701863,85.85720789593788,114.3074018261509,99.61656219758832
05029,"Conway County, Arkansas",113.36933889305547,85.29627478854061,114.58835739578421,108.14380287063928
05031,"Craighead County, Arkansas",104.71599741842417,97.67165650923906,110.03635775476262,104.47229203537134
05033,"Crawford County, Arkansas",105.19227816276481,89.49938927470068,98.79885875549219,94.94849628035061
05035,"Crittenden County, Arkansas",119.48500950399512,89.75559833989259,127.56804914490263,94.5330222100405
05037,"Cross County, Arkansas",122.1780773003262,82.42118811112292,121.56766009525234,84.11334284151977
05039,"Dallas County, Arkansas",111.45276375225949,83.07605448306678,110.42586863342572,107.04861776881705
05041,"Desha County, Arkansas",139.63904661709606,75.42348769918553,139.3220742999825,64.33770815056374
05043,"Drew County, Arkansas",115.74625938854547,87.10919795412154,117.66993279075623,97.57660382717867
05045,"Faulkner County, Arkansas",94.48130331596748,103.0818736545597,98.3472795929816,112.00992056989702
05047,"Franklin County, Arkansas",110.343772688369,82.86800878939493,102.19126956158874,95.57256310556805
05049,"Fulton County, Arkansas",112.02029406707283,77.85131718402958,99.21915234135429,97.39240973710281
05051,"Garland County, Arkansas",105.8121075020169,92.75289543748791,107.78601405066532,107.55900717326756
05053,"Grant County, Arkansas",91.71972658426384,97.61213875514123,86.77955164695352,111.51296403195377
05055,"Greene County, Arkansas",109.44040387234062,90.1025873059284,109.3580037667045,99.07745929730027
05057,"Hempstead County, Arkansas",116.27059303201513,82.801433542677,108.72134382174468,82.39886033836494
05059,"Hot Spring County, Arkansas",106.8991574102253,85.21907492331327,100.97189436101398,106.37127269796846
05061,"Howard County, Arkansas",114.14766213584966,84.44974356197298,112.47379482694147,98.34793121037828
05063,"Independence County, Arkansas",109.27111071961775,84.01703896757053,102.9994406719579,98.62921323653632
05065,"Izard County, Arkansas",115.73226041619476,82.89723796150568,111.23676100839857,95.64021077499157
05067,"Jackson County, Arkansas",126.57232333605745,76.24910617398349,126.23041697686452,93.57075276637205
05069,"Jefferson County, Arkansas",119.1049646452055,84.74747888762258,123.94333395373074,103.20268889438906
05071,"Johnson County, Arkansas",116.13017088178468,84.0346083022539,109.74162505378078,85.25069984629343
05073,"Lafayette County, Arkansas",128.18451432750774,78.28633999617297,124.09096744020334,78.8886025460638
05075,"Lawrence County, Arkansas",119.33648438137375,77.93951603903648,111.63530537768827,87.61869039843324
05077,"Lee County, Arkansas",142.51249487817202,80.26574311182013,160.07733375239854,87.34400374385855
05079,"Lincoln County, Arkansas",111.66499903239205,82.88073069916703,100.31352753282518,88.00478203646347
05081,"Little River County, Arkansas",112.07415194332913,87.49097944559998,114.10567815628974,106.45826613962915
05083,"Logan County, Arkansas",105.00838040146097,85.00288338683993,97.68782873456352,104.89005009729442
05085,"Lonoke County, Arkansas",93.12146742955225,99.80325111943051,90.0265204764588,107.00698944915793
05087,"Madison County, Arkansas",107.29498240336174,82.91657967245347,93.88874063342855,90.69224021539426
05089,"Marion County, Arkansas",110.3525629313418,84.38380513311891,100.862464775515,93.78801553212416
05091,"Miller County, Arkansas",117.62166912674331,89.31331615264294,123.22107445409273,99.52889021533932
05093,"Mississippi County, Arkansas",121.98843840781463,83.13399879282208,125.68023582903156,93.90979771777798
05095,"Monroe County, Arkansas",128.66531465747147,79.79425013061173,131.04878776819336,79.58830301650514
05097,"Montgomery County, Arkansas",114.56231085377836,84.01319316396274,110.56299346729713,99.18225399467487
05099,"Nevada County, Arkansas",130.24411722198323,74.66864199776985,133.86984661164834,102.48522960826216
05101,"Newton County, Arkansas",106.04879394354994,81.43118736163075,93.00521059880131,96.60071161451968
05103,"Ouachita County, Arkansas",115.22725694701303,82.95379323257859,116.79752124896501,109.91547932762344
05105,"Perry County, Arkansas",103.84821767378288,86.5736358767401,98.27252714504534,106.89291827899144
05107,"Phillips County, Arkansas",143.71237647683535,79.15253213020335,159.8379172097229,83.71817976774939
05109,"Pike County, Arkansas",108.83510939419439,86.02468421185876,98.36294969905633,85.9614047540678
05111,"Poinsett County, Arkansas",121.44430451668191,79.00737408307546,116.48018879090569,84.91803446377897
05113,"Polk County, Arkansas",112.10515474017961,85.31208825143538,107.94809695487213,98.96515089930024
05115,"Pope County, Arkansas",107.12023729268294,90.06287887029718,101.85456340038172,94.634394412821
05117,"Prairie County, Arkansas",102.04187399446566,83.3849601931789,87.84672069606856,97.49331792924764
05119,"Pulaski County, Arkansas",99.91551167541377,106.19023811275073,111.2214851050396,110.08721109000793
05121,"Randolph County, Arkansas",114.03457793893725,79.97412238721836,105.10346613031648,89.69888135710667
05123,"St. Francis County, Arkansas",130.62439549415956,78.55766449197085,138.91310943256548,98.99183501518884
05125,"Saline County, Arkansas",86.84094183401233,105.68324028646407,85.5048418840362,112.79927517026174
05127,"Scott County, Arkansas",115.090102731325,82.03914241295217,108.79451665475912,91.1939594364039
05129,"Searcy County, Arkansas",120.23682222104965,78.00299046652216,107.8186951739126,77.6784643388222
05131,"Sebastian County, Arkansas",107.7993521268625,93.26029030234365,106.08822558714864,88.67028850300368
05133,"Sevier County, Arkansas",125.28096715589069,77.95653647578729,104.70568682314737,34.31960188228071
05135,"Sharp County, Arkansas",115.48105929346691,77.52527626320209,106.23426051679554,97.63165250835243
05137,"Stone County, Arkansas",118.95338430603425,80.83964093178625,115.6343643646688,97.83534008263116
05139,"Union County, Arkansas",111.95809612848846,87.26198722946673,110.88133190259384,101.00570905434029
05141,"Van Buren County, Arkansas",117.44164832836212,80.9359380265501,111.6223749366591,92.88677633025642
05143,"Washington County, Arkansas",97.20125864256808,108.31129716019372,99.91095235179924,87.24868152982366
05145,"White County, Arkansas",107.67352800801424,89.55658703872827,104.61252693049171,99.00508477129902
05147,"Woodruff County, Arkansas",121.47357796820046,82.85543796808344,122.72933932408198,92.5357223572172
05149,"Yell County, Arkansas",114.11323038977122,81.51854358311687,103.25451706003827,79.97298979413495
06001,"Alameda County, California",50.803483699461715,201.24265970309636,92.71477031860978,83.77203137292986
06003,"Alpine County, California",63.63950147761453,147.4109418887222,80.05362517600557,118.17763200238528
06005,"Amador County, California",78.84843159185935,127.15735197009033,86.45405178872558,110.7529233933492
06007,"Butte County, California",92.33675405455271,124.64906558782691,108.99737738763072,101.85064366710185
06009,"Calaveras County, California",80.13989204222469,128.29143649372728,89.97088930454578,116.3330072547688
06011,"Colusa County, California",108.96397187539706,111.28308279037404,102.73362176241005,32.97068995155553
06013,"Contra Costa County, California",55.21267043802037,183.93123006707737,86.51328175247485,91.86631662007179
06015,"Del Norte County, California",94.51838021381842,110.2403294518426,96.38863874123284,93.56304319143317
06017,"El Dorado County, California",60.46835943677859,157.11311137522512,81.2114666616965,116.43338062582775
06019,"Fresno County, California",110.34865685341718,115.91496254223243,116.2385533327118,44.745689622300794
06021,"Glenn County, California",102.92880769872653,107.03068652072675,99.212736923621,65.77553611291609
06023,"Humboldt County, California",96.20683656253266,121.06630196612414,114.99474578437818,105.79055566219549
06025,"Imperial County, California",125.99738090945047,98.26650520732643,123.78469178025038,30.758859685143335
06027,"Inyo County, California",83.74744237725034,120.50942832081768,92.080802038153,110.24744119522504
06029,"Kern County, California",113.73094863260216,108.8657410013021,114.4373336433857,42.87748796626832
06031,"Kings County, California",115.82373943513808,104.98283568717213,113.8820529307181,38.99357882416552
06033,"Lake County, California",104.0209759709153,111.15572249385413,114.32445764611047,92.31626983142507
06035,"Lassen County, California",104.61839122545157,103.77544546212386,103.65398931114652,79.6217025742202
06037,"Los Angeles County, California",85.17149831581405,159.61088163826906,108.38479032771801,48.60632333459126
06039,"Madera County, California",115.281340057103,113.54339226608845,114.55333889500531,25.846631817212028
06041,"Marin County, California",31.840430629750585,228.55014374481334,84.65485403325239,100.82362070272744
06043,"Mariposa County, California",89.6042788255485,118.21177102986563,97.21977142879635,102.42120272077403
06045,"Mendocino County, California",98.95095290236559,123.51806118283491,112.92913462929928,81.93975833066015
06047,"Merced County, California",120.60802451835617,108.66881453536045,121.1777427084859,27.098032970779144
06049,"Modoc County, California",102.98911009241303,99.99611971693349,103.55232325538712,97.89481424031067
06051,"Mono County, California",70.77997008956942,144.0932110419867,81.75856597663642,92.58175056395015
06053,"Monterey County, California",90.39150058180726,151.5418730635615,98.07383157597602,14.619501478596888
06055,"Napa County, California",64.99891182743605,172.53311446528568,87.12692538390316,72.24863199562947
06057,"Nevada County, California",69.09208883514684,148.6599843576196,89.88335626740509,119.57543259993842
06059,"Orange County, California",60.999762045733526,182.6500362148318,90.95593492585903,74.83093405409977
06061,"Placer County, California",54.84531274337254,167.34018550579276,79.73008785023424,116.5563068115126
06063,"Plumas County, California",92.51097606957163,110.84758039816606,100.76528675422617,111.74051491598473
06065,"Riverside County, California",85.03708491768487,138.57536813817944,93.91291492614678,68.025849796273
06067,"Sacramento County, California",82.89127531068954,139.9595149375596,100.14942796718107,87.10081043102808
06069,"San Benito County, California",70.73601972677629,160.07844733183725,85.4493196239052,68.92542999502083
06071,"San Bernardino County, California",93.25977292732792,130.2317573801322,101.79081591865499,64.14313276022685
06073,"San Diego County, California",65.71645952324597,171.19444748166143,94.43924509944944,86.71594673001962
06075,"San Francisco County, California",48.2641442691819,223.96383656977673,111.48177410798102,84.23389231099438
06077,"San Joaquin County, California",93.20287873802273,132.82667919419762,100.6445827652315,53.80173478330663
06079,"San Luis Obispo County, California",66.51946708889422,160.66531948447366,91.22482893741692,103.86692654822897
06081,"San Mateo County, California",29.717104429430748,234.60462457480347,81.37791594253076,87.20481402193228
06083,"Santa Barbara County, California",81.14314692947346,159.16975086125203,101.4694499209727,53.92628178001071
06085,"Santa Clara County, California",32.559754277587416,230.92721781186935,83.26613902888158,83.90526215133357
06087,"Santa Cruz County, California",59.282200803894504,186.0131527741808,92.7315410821296,83.1850990025232
06089,"Shasta County, California",89.37189452512027,118.06839349990156,100.61151317301179,110.16161310848508
06091,"Sierra County, California",95.25771231691218,120.09018439898475,110.79788024527926,106.11197849696515
06093,"Siskiyou County, California",101.85947265084305,105.47001964982977,109.88305691803811,104.4711597756774
06095,"Solano County, California",74.29103811247316,151.39858202541674,93.84837346427021,91.37461063122251
06097,"Sonoma County, California",64.56329920720773,167.54360378130843,89.00971881183433,89.9754959342381
06099,"Stanislaus County, California",98.79649866473606,122.77122773917738,103.03386820466235,56.553390380883215
06101,"Sutter County, California",101.27219607311555,118.69777093940591,104.1333148859381,55.73021845533579
06103,"Tehama County, California",103.22900445455667,105.25122887892304,104.95469242365907,84.04174860165078
06105,"Trinity County, California",98.57942765437713,106.12879692143827,106.920269115281,113.53869245162863
06107,"Tulare County, California",117.28177736052841,104.86398154524831,112.67563017107517,29.780306736695366
06109,"Tuolumne County, California",82.71495696404779,124.60540048273886,95.20039336368662,116.8692935496008
06111,"Ventura County, California",67.05850379218053,168.7551595968976,88.32802315374595,73.45522596889214
06113,"Yolo County, California",78.31549461461462,153.07567964283132,102.77680915203261,85.08574190580521
06115,"Yuba County, California",99.17823182746493,116.50224940416769,106.69365392660504,81.42723924192858
08001,"Adams County, Colorado",81.2177641158707,134.65881982001423,88.73021380340163,82.96237196580842
08003,"Alamosa County, Colorado",109.72909767334976,93.90368257644089,111.9707168424802,94.08309635095522
08005,"Arapahoe County, Colorado",69.22417459807114,148.05314688612202,87.60152018959515,105.40654524516737
08007,"Archuleta County, Colorado",72.29320730480936,123.9247700572633,75.11468938886085,121.90311258303498
08009,"Baca County, Colorado",111.29461557800366,86.06203216258555,105.70260183176374,95.86309625010063
08011,"Bent County, Colorado",121.46761357191374,87.12887818039133,121.4049397264293,84.043562647352
08013,"Boulder County, Colorado",57.67074922549169,169.51671816702049,89.3704581791445,118.33141013795547
08014,"Broomfield County, Colorado",46.72761528595611,172.98239420641463,75.00436066307296,123.0604621015049
08015,"Chaffee County, Colorado",75.57892966844511,136.28527020886443,90.85271326040295,116.4569149200889
08017,"Cheyenne County, Colorado",88.16863006094863,98.67769655122027,80.53967250273244,111.85477643686428
08019,"Clear Creek County, Colorado",58.25150600233343,146.44018684831207,70.82453310567038,120.41873108420415
08021,"Conejos County, Colorado",107.314613226483,88.26657009538074,100.78137821198402,89.90675671250773
08023,"Costilla County, Colorado",114.9128994339762,90.7606496532748,118.829101343037,106.28677545203689
08025,"Crowley County, Colorado",116.43317386468937,89.48032054748751,115.50254388441198,85.94185375456263
08027,"Custer County, Colorado",79.56531363636886,114.74985470025389,81.4873921468079,123.4283338600257
08029,"Delta County, Colorado",94.2082234625238,104.2984472375375,95.08520724924522,111.51974100175062
08031,"Denver County, Colorado",72.31644405040598,154.62290656028034,100.59711380914834,103.223613097119
08033,"Dolores County, Colorado",82.39773698735593,119.1649148635597,89.23905824957937,119.41806475932293
08035,"Douglas County, Colorado",40.10339347517109,178.58240815719284,66.87187775894117,126.61972944142423
08037,"Eagle County, Colorado",59.53245045105044,164.23037845660946,82.1853357508898,107.72106131736075
08039,"Elbert County, Colorado",52.99619109741176,156.13737255411635,67.25691666099317,124.71119326276978
08041,"El Paso County, Colorado",72.74276113288433,135.34387332446366,87.4047620919417,118.05661130023302
08043,"Fremont County, Colorado",95.42126468629229,103.14266374421857,96.59596656856493,109.75521569752505
08045,"Garfield County, Colorado",79.77062918491458,130.14123964664776,85.35106787324946,94.82420089954287
08047,"Gilpin County, Colorado",68.9242920801179,140.1798706397586,84.15997539735132,121.48926577441932
08049,"Grand County, Colorado",66.36935436498305,134.38748505380377,73.38098547219036,119.19959496517826
08051,"Gunnison County, Colorado",67.82943797823367,138.93247872948643,84.2656731908469,125.48209886698348
08053,"Hinsdale County, Colorado",73.62635725633426,121.10792051408168,79.11372769436014,129.57834155986066
08055,"Huerfano County, Colorado",100.70922513638814,98.85635164908527,103.39046045848417,106.62065203297406
08057,"Jackson County, Colorado",102.0166459245697,107.34559817809794,106.54346890563764,98.43071699387332
08059,"Jefferson County, Colorado",58.18053485116903,157.19305398474654,79.99947730994566,121.0913033299694
08061,"Kiowa County, Colorado",89.65369137163113,100.03442757040706,85.93279028032197,114.36135113074994
08063,"Kit Carson County, Colorado",91.003931141703,101.01568434882502,86.2574642293743,103.67404734414045
08065,"Lake County, Colorado",72.58459601373063,134.93341545687755,82.50023777825194,110.42351599156845
08067,"La Plata County, Colorado",70.83128948567322,137.04050827801126,85.293093809957,121.17060506226281
08069,"Larimer County, Colorado",66.7106253594172,146.0169420601484,87.40614863348371,123.95126878542665
08071,"Las Animas County, Colorado",106.74625920525611,92.58547937015133,107.28486749483773,104.17944965811238
08073,"Lincoln County, Colorado",91.69913770530617,105.043325964271,91.42423549218557,107.22615650766171
08075,"Logan County, Colorado",101.47583073389984,100.66879242011743,104.707742833515,101.25699309129756
08077,"Mesa County, Colorado",88.18834850388963,112.49545512683221,93.71165675321271,112.96441765891498
08079,"Mineral County, Colorado",82.09115206357043,116.07294703824108,89.28348299609455,124.99108337889315
08081,"Moffat County, Colorado",95.84365469967341,106.29681897451076,102.52402089651193,112.57886171608831
08083,"Montezuma County, Colorado",92.88381936646685,105.37516750540611,93.92031983477153,108.304847620755
08085,"Montrose County, Colorado",91.54960213714563,107.32787132672091,91.52382561311283,107.20713005950486
08087,"Morgan County, Colorado",97.03700682154683,110.70320818961162,95.6320075096647,74.30396824991486
08089,"Otero County, Colorado",109.04234175598393,91.90931423272959,111.24801903605658,103.47175989487505
08091,"Ouray County, Colorado",59.69265156592503,140.17888361592824,67.2067452211149,122.02613988565875
08093,"Park County, Colorado",62.472677616165626,144.19870082608216,75.2724969097134,125.67343202485426
08095,"Phillips County, Colorado",89.80974694657598,106.15749547443579,89.11993396271671,111.68115352014327
